open,high,low,close,volume,tradingDate,month,year,quarter_y,ticker,fixedAsset_x,asset_x,debt_x,equity_x,capital_x,customerLoan_x,badLoan_x,provision_x,netCustomerLoan_x,otherAsset_x,otherBankCredit_x,oweOtherBank_x,valuablePaper_x,payableInterest_x,receivableInterest_x,deposit_x,otherDebt_x,fund_x,unDistributedIncome_x,payable_x,cash_y,fixedAsset_y,asset_y,debt_y,equity_y,capital_y,centralBankDeposit,otherBankDeposit,otherBankLoan,stockInvest,customerLoan_y,badLoan_y,provision_y,netCustomerLoan_y,otherAsset_y,otherBankCredit_y,oweOtherBank_y,oweCentralBank_y,valuablePaper_y,payableInterest_y,receivableInterest_y,deposit_y,otherDebt_y,fund_y,unDistributedIncome_y,payable_y,revenue_x,yearRevenueGrowth_x,operationExpense_x,operationProfit_x,yearOperationProfitGrowth_x,preTaxProfit_x,postTaxProfit_x,shareHolderIncome_x,yearShareHolderIncomeGrowth_x,investProfit_x,serviceProfit_x,otherProfit_x,provisionExpense_x,operationIncome_x,revenue_y,yearRevenueGrowth_y,operationExpense_y,operationProfit_y,yearOperationProfitGrowth_y,preTaxProfit_y,postTaxProfit_y,shareHolderIncome_y,yearShareHolderIncomeGrowth_y,investProfit_y,serviceProfit_y,otherProfit_y,provisionExpense_y,operationIncome_y,investCost_x,fromInvest_x,fromFinancial_x,fromSale_x,investCost_y,fromInvest_y,fromFinancial_y,fromSale_y,priceToEarning_x,priceToBook_x,roe_x,earningPerShare_x,bookValuePerShare_x,interestMargin_x,nonInterestOnToi_x,badDebtPercentage_x,provisionOnBadDebt_x,costOfFinancing_x,equityOnTotalAsset_x,equityOnLoan_x,costToIncome_x,epsChange_x,assetOnEquity_x,preProvisionOnToi_x,postTaxOnToi_x,loanOnEarnAsset_x,loanOnDeposit_x,depositOnEarnAsset_x,liquidityOnLiability_x,payableOnEquity_x,bookValuePerShareChange_x,creditGrowth_x,priceToEarning_y,priceToBook_y,roe_y,roa_y,earningPerShare_y,bookValuePerShare_y,interestMargin_y,nonInterestOnToi_y,badDebtPercentage_y,provisionOnBadDebt_y,costOfFinancing_y,equityOnTotalAsset_y,equityOnLoan_y,costToIncome_y,epsChange_y,assetOnEquity_y,preProvisionOnToi_y,postTaxOnToi_y,loanOnEarnAsset_y,loanOnAsset_y,loanOnDeposit_y,depositOnEarnAsset_y,badDebtOnAsset_y,liquidityOnLiability_y,payableOnEquity_y,cancelDebt_y,bookValuePerShareChange_y,creditGrowth_y,capital_x_9377,capital_x_10273,capital_x_12886,capital_x_16627,capital_x_21616,capital_x_27019,oweCentralBank_x_0,oweCentralBank_x_3074,oweCentralBank_x_5179,roa_x_0.005,roa_x_0.006,roa_x_0.008,roa_x_0.017,roa_x_0.019,roa_x_0.02,loanOnAsset_x_0.672,loanOnAsset_x_0.686,loanOnAsset_x_0.698,loanOnAsset_x_0.699,loanOnAsset_x_0.7,loanOnAsset_x_0.701,cancelDebt_x_0.001,cancelDebt_x_0.002,cancelDebt_x_0.006,cancelDebt_x_0.007,cancelDebt_x_0.014,badDebtOnAsset_x_0.004,badDebtOnAsset_x_0.005,badDebtOnAsset_x_0.006,badDebtOnAsset_x_0.009
12645.0,13415.0,12811.0,13172.0,3560671,2018-05-31T00:00:00.000Z,5,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13172.0,13613.0,13018.0,13336.0,5402896,2018-06-01T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13172.0,14171.0,13328.0,13830.0,5546226,2018-06-04T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13830.0,13938.0,13608.0,13731.0,4692768,2018-06-05T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13731.0,14670.0,13928.0,14258.0,5668743,2018-06-06T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
14258.0,14191.0,13800.0,13962.0,5212644,2018-06-07T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13962.0,14393.0,14028.0,14192.0,3702961,2018-06-08T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
14225.0,14237.0,13749.0,14028.0,4129106,2018-06-11T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
14489.0,14556.0,13365.0,13698.0,6941376,2018-06-12T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13731.0,13894.0,13499.0,13666.0,2338458,2018-06-13T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13666.0,13584.0,13131.0,13369.0,3797018,2018-06-14T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13435.0,13778.0,13314.0,13600.0,3289834,2018-06-15T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13633.0,13496.0,12818.0,13106.0,5078608,2018-06-18T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13106.0,13432.0,12453.0,12842.0,8643727,2018-06-19T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
12842.0,13163.0,12766.0,12974.0,2915611,2018-06-20T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13007.0,12882.0,12426.0,12579.0,1583386,2018-06-21T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
12546.0,13321.0,12647.0,12974.0,2637598,2018-06-22T00:00:00.000Z,6,2018,2,ACB,3233,329333,308315,21018,12886,230527,1675,-2544,227983,7573,17174,3545.0,8291,3409.0,3457.0,269999,8291,3693,5105,308315,5340.0,3126.0,309968.0,291649.0,18319.0,11259.0,7070.0,11067.0,6428.0,50967.0,221861.0,1737.0,-2272.0,219589.0,6285.0,10590.0,3984.0,0.0,3635.0,2975.0,2367.0,267801.0,3635.0,2914.0,4836.0,291649.0,10363.0,0.225,-6712.0,14033.0,0.227,6389.0,5137.0,5137.0,1.425,358.0,1498.0,1815.0,-932.0,7321.0,2488.0,0.232,-1233.0,3205.0,0.155,1661.0,1318.0,1318.0,1.626,-32.0,394.0,356.0,-311.0,1972.0,-374.0,-274.0,-933.0,11905.0,-38.0,-13.0,-100.0,1857.0,7.4,1.8,0.277,1901.0,7778.0,0.035,0.262,0.007,1.519,0.048,0.064,0.091,0.478,1.425,15.7,0.419,0.366,0.737,0.854,0.864,0.293,14.7,0.311,0.161,11.0,2.2,0.217,0.013,1332.0,6779.0,0.034,0.224,0.008,1.308,0.048,0.059,0.083,0.385,0.293,16.9,0.488,0.411,0.751,0.716,0.828,0.906,0.006,0.277,15.9,0.012,0.066,0.221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
